constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_13,58,West_exit,58,38
dl_13,59,West_exit,59,39
dl_14,2,,,
dl_14,14,East_exit,14,10
dl_14,15,West_exit,15,10
dl_14,16,West_exit,16,10
dl_15,2,,,
dl_15,23,West_exit,23,15
dl_15,21,East_exit,21,15
dl_15,22,East_exit,22,15
dl_16,2,,,
dl_16,44,West_exit,44,29
dl_16,42,East_exit,42,29
dl_16,43,East_exit,43,29
dl_17,2,,,
dl_17,38,West_exit,38,25
dl_17,36,East_exit,36,25
dl_17,37,East_exit,37,25
dl_18,2,,,
dl_18,35,West_exit,35,23
dl_18,33,East_exit,33,23
dl_18,34,East_exit,34,23
dl_19,3,,,
dl_19,9,West_exit,9,6
dl_19,10,East_exit,10,7
dl_19,11,West_exit,11,7
dl_19,8,East_exit,8,6
dl_20,3,,,
dl_20,18,West_exit,18,12
dl_20,19,East_exit,19,13
dl_20,20,West_exit,20,13
dl_20,17,East_exit,17,12
dl_21,2,,,
dl_21,32,West_exit,32,21
dl_21,30,East_exit,30,21
dl_21,31,East_exit,31,21
dl_22,2,,,
dl_22,38,East_exit,38,26
dl_22,39,West_exit,39,26
dl_22,40,West_exit,40,26
dl_23,2,,,
dl_23,29,West_exit,29,19
dl_23,27,East_exit,27,19
dl_23,28,East_exit,28,19
dl_24,2,,,
dl_24,26,West_exit,26,17
dl_24,24,East_exit,24,17
dl_24,25,East_exit,25,17
dl_25,2,,,
dl_25,20,West_exit,20,13
dl_25,18,East_exit,18,13
dl_25,19,East_exit,19,13
dl_26,2,,,
dl_26,44,East_exit,44,30
dl_26,45,West_exit,45,30
dl_26,46,West_exit,46,30
dl_27,2,,,
dl_27,47,West_exit,47,31
dl_27,45,East_exit,45,31
dl_27,46,East_exit,46,31
dl_28,2,,,
dl_28,50,West_exit,50,33
dl_28,48,East_exit,48,33
dl_28,49,East_exit,49,33
dl_29,3,,,
dl_29,9,East_exit,9,7
dl_29,10,West_exit,10,6
dl_29,11,West_exit,11,7
dl_29,8,East_exit,8,6
dl_30,2,,,
dl_30,8,West_exit,8,5
dl_30,6,East_exit,6,5
dl_30,7,East_exit,7,5
dl_31,2,,,
dl_31,5,West_exit,5,3
dl_31,3,East_exit,3,3
dl_31,4,East_exit,4,3
dl_32,2,,,
dl_32,11,West_exit,11,7
dl_32,9,East_exit,9,7
dl_32,10,East_exit,10,7
dl_33,3,,,
dl_33,51,West_exit,51,34
dl_33,52,East_exit,52,35
dl_33,50,East_exit,50,34
dl_33,53,West_exit,53,35
dl_34,5,,,
dl_34,54,West_exit,54,36
dl_34,55,East_exit,55,37
dl_34,56,West_exit,56,37
dl_34,51,West_exit,51,34
dl_34,52,East_exit,52,35
dl_34,50,East_exit,50,34
dl_35,5,,,
dl_35,57,East_exit,57,39
dl_35,58,West_exit,58,38
dl_35,59,West_exit,59,39
dl_35,54,West_exit,54,36
dl_35,55,East_exit,55,37
dl_35,53,East_exit,53,36
dl_36,7,,,
dl_36,57,East_exit,57,39
dl_36,58,West_exit,58,38
dl_36,59,West_exit,59,39
dl_36,54,West_exit,54,36
dl_36,55,East_exit,55,37
dl_36,51,West_exit,51,34
dl_36,52,East_exit,52,35
dl_36,50,East_exit,50,34
dl_37,5,,,
dl_37,57,East_exit,57,39
dl_37,58,West_exit,58,38
dl_37,56,East_exit,56,38
dl_37,60,East_exit,60,41
dl_37,61,West_exit,61,40
dl_37,62,West_exit,62,41
dl_38,7,,,
dl_38,57,East_exit,57,39
dl_38,58,West_exit,58,38
dl_38,60,East_exit,60,41
dl_38,61,West_exit,61,40
dl_38,62,West_exit,62,41
dl_38,54,West_exit,54,36
dl_38,55,East_exit,55,37
dl_38,53,East_exit,53,36
dl_39,9,,,
dl_39,57,East_exit,57,39
dl_39,58,West_exit,58,38
dl_39,60,East_exit,60,41
dl_39,61,West_exit,61,40
dl_39,62,West_exit,62,41
dl_39,54,West_exit,54,36
dl_39,55,East_exit,55,37
dl_39,51,West_exit,51,34
dl_39,52,East_exit,52,35
dl_39,50,East_exit,50,34
dl_40,2,,,
dl_40,53,West_exit,53,35
dl_40,51,East_exit,51,35
dl_40,52,East_exit,52,35
dl_41,5,,,
dl_41,53,West_exit,53,35
dl_41,52,East_exit,52,35
dl_41,50,East_exit,50,34
dl_41,54,West_exit,54,36
dl_41,55,East_exit,55,37
dl_41,56,West_exit,56,37
dl_42,7,,,
dl_42,57,East_exit,57,39
dl_42,58,West_exit,58,38
dl_42,59,West_exit,59,39
dl_42,53,West_exit,53,35
dl_42,52,East_exit,52,35
dl_42,50,East_exit,50,34
dl_42,54,West_exit,54,36
dl_42,55,East_exit,55,37
dl_43,9,,,
dl_43,57,East_exit,57,39
dl_43,58,West_exit,58,38
dl_43,60,East_exit,60,41
dl_43,61,West_exit,61,40
dl_43,62,West_exit,62,41
dl_43,53,West_exit,53,35
dl_43,52,East_exit,52,35
dl_43,50,East_exit,50,34
dl_43,54,West_exit,54,36
dl_43,55,East_exit,55,37
dl_44,3,,,
dl_44,51,East_exit,51,35
dl_44,52,West_exit,52,34
dl_44,50,East_exit,50,34
dl_44,53,West_exit,53,35
dl_45,5,,,
dl_45,51,East_exit,51,35
dl_45,52,West_exit,52,34
dl_45,50,East_exit,50,34
dl_45,54,East_exit,54,37
dl_45,55,West_exit,55,36
dl_45,56,West_exit,56,37
dl_46,3,,,
dl_46,48,East_exit,48,33
dl_46,49,West_exit,49,32
dl_46,47,East_exit,47,32
dl_46,50,West_exit,50,33
dl_47,3,,,
dl_47,45,East_exit,45,31
dl_47,46,West_exit,46,30
dl_47,44,East_exit,44,30
dl_47,47,West_exit,47,31
dl_48,5,,,
dl_48,45,East_exit,45,31
dl_48,46,West_exit,46,30
dl_48,44,East_exit,44,30
dl_48,48,East_exit,48,33
dl_48,49,West_exit,49,32
dl_48,50,West_exit,50,33
dl_49,2,,,
dl_49,35,East_exit,35,24
dl_49,36,West_exit,36,24
dl_49,37,West_exit,37,24
dl_50,3,,,
dl_50,57,West_exit,57,38
dl_50,58,East_exit,58,39
dl_50,59,West_exit,59,39
dl_50,56,East_exit,56,38
dl_51,2,,,
dl_51,23,East_exit,23,16
dl_51,24,West_exit,24,16
dl_51,25,West_exit,25,16
dl_52,2,,,
dl_52,14,West_exit,14,9
dl_52,12,East_exit,12,9
dl_52,13,East_exit,13,9
dl_53,5,,,
dl_53,9,West_exit,9,6
dl_53,10,East_exit,10,7
dl_53,11,West_exit,11,7
dl_53,6,West_exit,6,4
dl_53,7,East_exit,7,5
dl_53,5,East_exit,5,4
dl_54,4,,,
dl_54,6,West_exit,6,4
dl_54,7,East_exit,7,5
dl_54,8,West_exit,8,5
dl_54,3,East_exit,3,3
dl_54,4,East_exit,4,3
dl_55,6,,,
dl_55,9,West_exit,9,6
dl_55,10,East_exit,10,7
dl_55,11,West_exit,11,7
dl_55,6,West_exit,6,4
dl_55,7,East_exit,7,5
dl_55,3,East_exit,3,3
dl_55,4,East_exit,4,3
dl_56,2,,,
dl_56,32,East_exit,32,22
dl_56,33,West_exit,33,22
dl_56,34,West_exit,34,22
dl_57,3,,,
dl_57,36,East_exit,36,25
dl_57,37,West_exit,37,24
dl_57,35,East_exit,35,24
dl_57,38,West_exit,38,25
dl_58,3,,,
dl_58,33,East_exit,33,23
dl_58,34,West_exit,34,22
dl_58,32,East_exit,32,22
dl_58,35,West_exit,35,23
dl_59,3,,,
dl_59,30,East_exit,30,21
dl_59,31,West_exit,31,20
dl_59,29,East_exit,29,20
dl_59,32,West_exit,32,21
dl_60,3,,,
dl_60,27,East_exit,27,19
dl_60,28,West_exit,28,18
dl_60,26,East_exit,26,18
dl_60,29,West_exit,29,19
dl_61,3,,,
dl_61,24,East_exit,24,17
dl_61,25,West_exit,25,16
dl_61,23,East_exit,23,16
dl_61,26,West_exit,26,17
dl_62,3,,,
dl_62,45,West_exit,45,30
dl_62,46,East_exit,46,31
dl_62,47,West_exit,47,31
dl_62,44,East_exit,44,30
dl_63,3,,,
dl_63,48,West_exit,48,32
dl_63,49,East_exit,49,33
dl_63,50,West_exit,50,33
dl_63,47,East_exit,47,32
dl_64,2,,,
dl_64,29,East_exit,29,20
dl_64,30,West_exit,30,20
dl_64,31,West_exit,31,20
dl_65,2,,,
dl_65,8,East_exit,8,6
dl_65,9,West_exit,9,6
dl_65,10,West_exit,10,6
dl_66,2,,,
dl_66,41,East_exit,41,28
dl_66,42,West_exit,42,28
dl_66,43,West_exit,43,28
dl_67,2,,,
dl_67,26,East_exit,26,18
dl_67,27,West_exit,27,18
dl_67,28,West_exit,28,18
dl_68,2,,,
dl_68,11,East_exit,11,8
dl_68,12,West_exit,12,8
dl_68,13,West_exit,13,8
dl_69,5,,,
dl_69,51,West_exit,51,34
dl_69,52,East_exit,52,35
dl_69,50,East_exit,50,34
dl_69,54,East_exit,54,37
dl_69,55,West_exit,55,36
dl_69,56,West_exit,56,37
dl_70,7,,,
dl_70,51,West_exit,51,34
dl_70,52,East_exit,52,35
dl_70,50,East_exit,50,34
dl_70,57,East_exit,57,39
dl_70,58,West_exit,58,38
dl_70,59,West_exit,59,39
dl_70,54,East_exit,54,37
dl_70,55,West_exit,55,36
dl_71,4,,,
dl_71,57,East_exit,57,39
dl_71,58,West_exit,58,38
dl_71,56,East_exit,56,38
dl_71,60,West_exit,60,40
dl_71,61,West_exit,61,40
dl_72,6,,,
dl_72,54,East_exit,54,37
dl_72,55,West_exit,55,36
dl_72,53,East_exit,53,36
dl_72,57,East_exit,57,39
dl_72,58,West_exit,58,38
dl_72,60,West_exit,60,40
dl_72,61,West_exit,61,40
dl_73,8,,,
dl_73,51,West_exit,51,34
dl_73,52,East_exit,52,35
dl_73,50,East_exit,50,34
dl_73,57,East_exit,57,39
dl_73,58,West_exit,58,38
dl_73,54,East_exit,54,37
dl_73,55,West_exit,55,36
dl_73,60,West_exit,60,40
dl_73,61,West_exit,61,40
dl_74,2,,,
dl_74,56,West_exit,56,37
dl_74,54,East_exit,54,37
dl_74,55,East_exit,55,37
dl_75,5,,,
dl_75,54,East_exit,54,37
dl_75,56,West_exit,56,37
dl_75,53,East_exit,53,36
dl_75,57,East_exit,57,39
dl_75,58,West_exit,58,38
dl_75,59,West_exit,59,39
dl_76,6,,,
dl_76,54,East_exit,54,37
dl_76,56,West_exit,56,37
dl_76,53,East_exit,53,36
dl_76,57,East_exit,57,39
dl_76,58,West_exit,58,38
dl_76,60,West_exit,60,40
dl_76,61,West_exit,61,40
dl_77,9,,,
dl_77,59,West_exit,59,39
dl_77,54,East_exit,54,37
dl_77,56,West_exit,56,37
dl_77,57,East_exit,57,39
dl_77,58,West_exit,58,38
dl_77,60,West_exit,60,40
dl_77,61,West_exit,61,40
dl_77,51,West_exit,51,34
dl_77,52,East_exit,52,35
dl_77,50,East_exit,50,34
dl_78,7,,,
dl_78,54,East_exit,54,37
dl_78,56,West_exit,56,37
dl_78,57,East_exit,57,39
dl_78,58,West_exit,58,38
dl_78,59,West_exit,59,39
dl_78,51,West_exit,51,34
dl_78,52,East_exit,52,35
dl_78,50,East_exit,50,34
dl_79,8,,,
dl_79,54,East_exit,54,37
dl_79,56,West_exit,56,37
dl_79,57,East_exit,57,39
dl_79,58,West_exit,58,38
dl_79,51,West_exit,51,34
dl_79,52,East_exit,52,35
dl_79,50,East_exit,50,34
dl_79,60,West_exit,60,40
dl_79,61,West_exit,61,40
dl_80,2,,,
dl_80,59,West_exit,59,39
dl_80,57,East_exit,57,39
dl_80,58,East_exit,58,39
dl_81,4,,,
dl_81,59,West_exit,59,39
dl_81,57,East_exit,57,39
dl_81,56,East_exit,56,38
dl_81,60,West_exit,60,40
dl_81,61,West_exit,61,40
dl_82,6,,,
dl_82,54,East_exit,54,37
dl_82,55,West_exit,55,36
dl_82,53,East_exit,53,36
dl_82,59,West_exit,59,39
dl_82,57,East_exit,57,39
dl_82,60,West_exit,60,40
dl_82,61,West_exit,61,40
dl_83,8,,,
dl_83,51,West_exit,51,34
dl_83,52,East_exit,52,35
dl_83,50,East_exit,50,34
dl_83,59,West_exit,59,39
dl_83,57,East_exit,57,39
dl_83,60,West_exit,60,40
dl_83,61,West_exit,61,40
dl_83,54,East_exit,54,37
dl_83,55,West_exit,55,36
dl_84,6,,,
dl_84,59,West_exit,59,39
dl_84,54,East_exit,54,37
dl_84,56,West_exit,56,37
dl_84,53,East_exit,53,36
dl_84,57,East_exit,57,39
dl_84,60,West_exit,60,40
dl_84,61,West_exit,61,40
dl_85,8,,,
dl_85,59,West_exit,59,39
dl_85,54,East_exit,54,37
dl_85,56,West_exit,56,37
dl_85,57,East_exit,57,39
dl_85,60,West_exit,60,40
dl_85,61,West_exit,61,40
dl_85,51,West_exit,51,34
dl_85,52,East_exit,52,35
dl_85,50,East_exit,50,34
dl_86,5,,,
dl_86,53,West_exit,53,35
dl_86,52,East_exit,52,35
dl_86,50,East_exit,50,34
dl_86,54,East_exit,54,37
dl_86,55,West_exit,55,36
dl_86,56,West_exit,56,37
dl_87,9,,,
dl_87,53,West_exit,53,35
dl_87,59,West_exit,59,39
dl_87,57,East_exit,57,39
dl_87,58,West_exit,58,38
dl_87,60,West_exit,60,40
dl_87,61,West_exit,61,40
dl_87,52,East_exit,52,35
dl_87,50,East_exit,50,34
dl_87,54,East_exit,54,37
dl_87,55,West_exit,55,36
dl_88,7,,,
dl_88,53,West_exit,53,35
dl_88,57,East_exit,57,39
dl_88,58,West_exit,58,38
dl_88,59,West_exit,59,39
dl_88,52,East_exit,52,35
dl_88,50,East_exit,50,34
dl_88,54,East_exit,54,37
dl_88,55,West_exit,55,36
dl_89,8,,,
dl_89,53,West_exit,53,35
dl_89,57,East_exit,57,39
dl_89,58,West_exit,58,38
dl_89,52,East_exit,52,35
dl_89,50,East_exit,50,34
dl_89,54,East_exit,54,37
dl_89,55,West_exit,55,36
dl_89,60,West_exit,60,40
dl_89,61,West_exit,61,40
dl_90,9,,,
dl_90,59,West_exit,59,39
dl_90,53,West_exit,53,35
dl_90,52,East_exit,52,35
dl_90,50,East_exit,50,34
dl_90,54,East_exit,54,37
dl_90,56,West_exit,56,37
dl_90,57,East_exit,57,39
dl_90,58,West_exit,58,38
dl_90,60,West_exit,60,40
dl_90,61,West_exit,61,40
dl_91,7,,,
dl_91,53,West_exit,53,35
dl_91,52,East_exit,52,35
dl_91,50,East_exit,50,34
dl_91,54,East_exit,54,37
dl_91,56,West_exit,56,37
dl_91,57,East_exit,57,39
dl_91,58,West_exit,58,38
dl_91,59,West_exit,59,39
dl_92,8,,,
dl_92,53,West_exit,53,35
dl_92,52,East_exit,52,35
dl_92,50,East_exit,50,34
dl_92,54,East_exit,54,37
dl_92,56,West_exit,56,37
dl_92,57,East_exit,57,39
dl_92,58,West_exit,58,38
dl_92,60,West_exit,60,40
dl_92,61,West_exit,61,40
dl_93,8,,,
dl_93,53,West_exit,53,35
dl_93,59,West_exit,59,39
dl_93,57,East_exit,57,39
dl_93,60,West_exit,60,40
dl_93,61,West_exit,61,40
dl_93,52,East_exit,52,35
dl_93,50,East_exit,50,34
dl_93,54,East_exit,54,37
dl_93,55,West_exit,55,36
dl_94,8,,,
dl_94,59,West_exit,59,39
dl_94,54,East_exit,54,37
dl_94,53,West_exit,53,35
dl_94,57,East_exit,57,39
dl_94,60,West_exit,60,40
dl_94,61,West_exit,61,40
dl_94,52,East_exit,52,35
dl_94,50,East_exit,50,34
dl_94,56,West_exit,56,37
dl_95,4,,,
dl_95,54,East_exit,54,37
dl_95,55,West_exit,55,36
dl_95,53,East_exit,53,36
dl_95,57,West_exit,57,38
dl_95,58,West_exit,58,38
dl_96,6,,,
dl_96,51,West_exit,51,34
dl_96,52,East_exit,52,35
dl_96,50,East_exit,50,34
dl_96,54,East_exit,54,37
dl_96,55,West_exit,55,36
dl_96,57,West_exit,57,38
dl_96,58,West_exit,58,38
dl_97,4,,,
dl_97,56,West_exit,56,37
dl_97,54,East_exit,54,37
dl_97,53,East_exit,53,36
dl_97,57,West_exit,57,38
dl_97,58,West_exit,58,38
dl_98,6,,,
dl_98,56,West_exit,56,37
dl_98,54,East_exit,54,37
dl_98,57,West_exit,57,38
dl_98,58,West_exit,58,38
dl_98,51,West_exit,51,34
dl_98,52,East_exit,52,35
dl_98,50,East_exit,50,34
dl_99,3,,,
dl_99,21,West_exit,21,14
dl_99,22,East_exit,22,15
dl_99,20,East_exit,20,14
dl_99,23,West_exit,23,15
dl_100,3,,,
dl_100,15,West_exit,15,10
dl_100,16,East_exit,16,11
dl_100,17,West_exit,17,11
dl_100,14,East_exit,14,10
dl_101,6,,,
dl_101,57,East_exit,57,39
dl_101,58,West_exit,58,38
dl_101,54,West_exit,54,36
dl_101,55,East_exit,55,37
dl_101,53,East_exit,53,36
dl_101,60,West_exit,60,40
dl_101,61,West_exit,61,40
dl_102,2,,,
dl_102,41,West_exit,41,27
dl_102,39,East_exit,39,27
dl_102,40,East_exit,40,27
dl_103,7,,,
dl_103,54,East_exit,54,37
dl_103,55,West_exit,55,36
dl_103,53,East_exit,53,36
dl_103,60,East_exit,60,41
dl_103,61,West_exit,61,40
dl_103,62,West_exit,62,41
dl_103,57,East_exit,57,39
dl_103,58,West_exit,58,38
dl_104,9,,,
dl_104,51,West_exit,51,34
dl_104,52,East_exit,52,35
dl_104,50,East_exit,50,34
dl_104,54,East_exit,54,37
dl_104,55,West_exit,55,36
dl_104,60,East_exit,60,41
dl_104,61,West_exit,61,40
dl_104,62,West_exit,62,41
dl_104,57,East_exit,57,39
dl_104,58,West_exit,58,38
dl_105,9,,,
dl_105,53,West_exit,53,35
dl_105,52,East_exit,52,35
dl_105,50,East_exit,50,34
dl_105,54,East_exit,54,37
dl_105,55,West_exit,55,36
dl_105,60,East_exit,60,41
dl_105,61,West_exit,61,40
dl_105,62,West_exit,62,41
dl_105,57,East_exit,57,39
dl_105,58,West_exit,58,38
dl_106,3,,,
dl_106,21,East_exit,21,15
dl_106,22,West_exit,22,14
dl_106,20,East_exit,20,14
dl_106,23,West_exit,23,15
dl_107,5,,,
dl_107,6,West_exit,6,4
dl_107,7,East_exit,7,5
dl_107,8,West_exit,8,5
dl_107,3,West_exit,3,2
dl_107,4,East_exit,4,3
dl_107,2,East_exit,2,2
dl_108,7,,,
dl_108,9,West_exit,9,6
dl_108,10,East_exit,10,7
dl_108,11,West_exit,11,7
dl_108,3,West_exit,3,2
dl_108,4,East_exit,4,3
dl_108,2,East_exit,2,2
dl_108,6,West_exit,6,4
dl_108,7,East_exit,7,5
dl_109,3,,,
dl_109,24,West_exit,24,16
dl_109,25,East_exit,25,17
dl_109,26,West_exit,26,17
dl_109,23,East_exit,23,16
dl_110,3,,,
dl_110,27,West_exit,27,18
dl_110,28,East_exit,28,19
dl_110,29,West_exit,29,19
dl_110,26,East_exit,26,18
dl_111,3,,,
dl_111,30,West_exit,30,20
dl_111,31,East_exit,31,21
dl_111,32,West_exit,32,21
dl_111,29,East_exit,29,20
dl_112,3,,,
dl_112,33,West_exit,33,22
dl_112,34,East_exit,34,23
dl_112,35,West_exit,35,23
dl_112,32,East_exit,32,22
dl_113,5,,,
dl_113,33,West_exit,33,22
dl_113,34,East_exit,34,23
dl_113,35,West_exit,35,23
dl_113,30,West_exit,30,20
dl_113,31,East_exit,31,21
dl_113,29,East_exit,29,20
dl_114,5,,,
dl_114,30,West_exit,30,20
dl_114,31,East_exit,31,21
dl_114,32,West_exit,32,21
dl_114,27,West_exit,27,18
dl_114,28,East_exit,28,19
dl_114,26,East_exit,26,18
dl_115,7,,,
dl_115,33,West_exit,33,22
dl_115,34,East_exit,34,23
dl_115,35,West_exit,35,23
dl_115,27,West_exit,27,18
dl_115,28,East_exit,28,19
dl_115,26,East_exit,26,18
dl_115,30,West_exit,30,20
dl_115,31,East_exit,31,21
dl_116,9,,,
dl_116,51,East_exit,51,35
dl_116,52,West_exit,52,34
dl_116,50,East_exit,50,34
dl_116,59,West_exit,59,39
dl_116,57,East_exit,57,39
dl_116,58,West_exit,58,38
dl_116,60,West_exit,60,40
dl_116,61,West_exit,61,40
dl_116,54,East_exit,54,37
dl_116,55,West_exit,55,36
dl_117,7,,,
dl_117,51,East_exit,51,35
dl_117,52,West_exit,52,34
dl_117,50,East_exit,50,34
dl_117,57,East_exit,57,39
dl_117,58,West_exit,58,38
dl_117,59,West_exit,59,39
dl_117,54,East_exit,54,37
dl_117,55,West_exit,55,36
dl_118,8,,,
dl_118,51,East_exit,51,35
dl_118,52,West_exit,52,34
dl_118,50,East_exit,50,34
dl_118,57,East_exit,57,39
dl_118,58,West_exit,58,38
dl_118,54,East_exit,54,37
dl_118,55,West_exit,55,36
dl_118,60,West_exit,60,40
dl_118,61,West_exit,61,40
dl_119,5,,,
dl_119,48,West_exit,48,32
dl_119,49,East_exit,49,33
dl_119,47,East_exit,47,32
dl_119,51,East_exit,51,35
dl_119,52,West_exit,52,34
dl_119,53,West_exit,53,35
dl_120,12,,,
dl_120,48,West_exit,48,32
dl_120,49,East_exit,49,33
dl_120,47,East_exit,47,32
dl_120,59,West_exit,59,39
dl_120,54,East_exit,54,37
dl_120,55,West_exit,55,36
dl_120,56,West_exit,56,37
dl_120,57,East_exit,57,39
dl_120,58,West_exit,58,38
dl_120,60,West_exit,60,40
dl_120,61,West_exit,61,40
dl_120,51,East_exit,51,35
dl_120,52,West_exit,52,34
dl_121,10,,,
dl_121,48,West_exit,48,32
dl_121,49,East_exit,49,33
dl_121,47,East_exit,47,32
dl_121,54,East_exit,54,37
dl_121,55,West_exit,55,36
dl_121,56,West_exit,56,37
dl_121,57,East_exit,57,39
dl_121,58,West_exit,58,38
dl_121,59,West_exit,59,39
dl_121,51,East_exit,51,35
dl_121,52,West_exit,52,34
dl_122,11,,,
dl_122,48,West_exit,48,32
dl_122,49,East_exit,49,33
dl_122,47,East_exit,47,32
dl_122,54,East_exit,54,37
dl_122,55,West_exit,55,36
dl_122,56,West_exit,56,37
dl_122,57,East_exit,57,39
dl_122,58,West_exit,58,38
dl_122,51,East_exit,51,35
dl_122,52,West_exit,52,34
dl_122,60,West_exit,60,40
dl_122,61,West_exit,61,40
dl_123,9,,,
dl_123,48,West_exit,48,32
dl_123,49,East_exit,49,33
dl_123,47,East_exit,47,32
dl_123,56,West_exit,56,37
dl_123,54,East_exit,54,37
dl_123,55,West_exit,55,36
dl_123,57,West_exit,57,38
dl_123,58,West_exit,58,38
dl_123,51,East_exit,51,35
dl_123,52,West_exit,52,34
dl_124,7,,,
dl_124,48,West_exit,48,32
dl_124,49,East_exit,49,33
dl_124,47,East_exit,47,32
dl_124,54,East_exit,54,37
dl_124,55,West_exit,55,36
dl_124,56,West_exit,56,37
dl_124,51,East_exit,51,35
dl_124,52,West_exit,52,34
dl_125,11,,,
dl_125,48,West_exit,48,32
dl_125,49,East_exit,49,33
dl_125,47,East_exit,47,32
dl_125,51,East_exit,51,35
dl_125,52,West_exit,52,34
dl_125,59,West_exit,59,39
dl_125,57,East_exit,57,39
dl_125,58,West_exit,58,38
dl_125,60,West_exit,60,40
dl_125,61,West_exit,61,40
dl_125,54,East_exit,54,37
dl_125,55,West_exit,55,36
dl_126,9,,,
dl_126,48,West_exit,48,32
dl_126,49,East_exit,49,33
dl_126,47,East_exit,47,32
dl_126,51,East_exit,51,35
dl_126,52,West_exit,52,34
dl_126,57,East_exit,57,39
dl_126,58,West_exit,58,38
dl_126,59,West_exit,59,39
dl_126,54,East_exit,54,37
dl_126,55,West_exit,55,36
dl_127,10,,,
dl_127,48,West_exit,48,32
dl_127,49,East_exit,49,33
dl_127,47,East_exit,47,32
dl_127,51,East_exit,51,35
dl_127,52,West_exit,52,34
dl_127,57,East_exit,57,39
dl_127,58,West_exit,58,38
dl_127,54,East_exit,54,37
dl_127,55,West_exit,55,36
dl_127,60,West_exit,60,40
dl_127,61,West_exit,61,40
dl_128,10,,,
dl_128,59,West_exit,59,39
dl_128,51,East_exit,51,35
dl_128,53,West_exit,53,35
dl_128,50,East_exit,50,34
dl_128,54,East_exit,54,37
dl_128,55,West_exit,55,36
dl_128,56,West_exit,56,37
dl_128,57,East_exit,57,39
dl_128,58,West_exit,58,38
dl_128,60,West_exit,60,40
dl_128,61,West_exit,61,40
dl_129,5,,,
dl_129,53,West_exit,53,35
dl_129,54,East_exit,54,37
dl_129,55,West_exit,55,36
dl_129,56,West_exit,56,37
dl_129,51,East_exit,51,35
dl_129,50,East_exit,50,34
dl_130,9,,,
dl_130,53,West_exit,53,35
dl_130,57,East_exit,57,39
dl_130,58,West_exit,58,38
dl_130,59,West_exit,59,39
dl_130,60,West_exit,60,40
dl_130,61,West_exit,61,40
dl_130,51,East_exit,51,35
dl_130,50,East_exit,50,34
dl_130,54,East_exit,54,37
dl_130,55,West_exit,55,36
dl_131,7,,,
dl_131,53,West_exit,53,35
dl_131,57,East_exit,57,39
dl_131,58,West_exit,58,38
dl_131,59,West_exit,59,39
dl_131,51,East_exit,51,35
dl_131,50,East_exit,50,34
dl_131,54,East_exit,54,37
dl_131,55,West_exit,55,36
dl_132,8,,,
dl_132,53,West_exit,53,35
dl_132,57,East_exit,57,39
dl_132,58,West_exit,58,38
dl_132,51,East_exit,51,35
dl_132,50,East_exit,50,34
dl_132,54,East_exit,54,37
dl_132,55,West_exit,55,36
dl_132,60,West_exit,60,40
dl_132,61,West_exit,61,40
dl_133,12,,,
dl_133,59,West_exit,59,39
dl_133,51,East_exit,51,35
dl_133,53,West_exit,53,35
dl_133,54,East_exit,54,37
dl_133,55,West_exit,55,36
dl_133,56,West_exit,56,37
dl_133,57,East_exit,57,39
dl_133,58,West_exit,58,38
dl_133,60,West_exit,60,40
dl_133,61,West_exit,61,40
dl_133,48,West_exit,48,32
dl_133,49,East_exit,49,33
